Approach,Climate,Club,Country,Iteration,parameter,Scenario,tag,Forest,Max_Iteration
Diplomatic,Boreal,outside,venezuela,48,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Tropical,inside,ghana,1,qoes,Scenario_D,producer,545564.408691406,5
Realistic_wo_china,Temperate,outside,paraguay,5,qxw,Scenario_D,producer,29.8522148132324,5
Diplomatic,Boreal,outside,mozambique,44,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,eastasia,36,qo,Scenario_D,non-producer,8920.22589874268,49
Realistic_wi_china,Boreal,inside,china,1,qxw,Scenario_D,non-producer,-497.690136909485,5
Diplomatic,Tropical,outside,argentina,25,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,inside,mexico,27,qxw,Scenario_D,non-producer,-8912.43682861328,49
Realistic_wi_china,Tropical,outside,argentina,3,qxw,Scenario_D,producer,0,5
Realistic_wi_china,Temperate,inside,ghana,3,qoes,Scenario_D,producer,0,5
Diplomatic,Tropical,inside,eu27,45,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,argentina,4,qo,Scenario_D,producer,-124558.158935547,49
Realistic_wi_china,Tropical,outside,china,0,qxw,Scenario_D,non-producer,6.69416987895966,5
Diplomatic,Boreal,outside,russia,18,qo,Scenario_D,non-producer,33720.4698486328,49
Diplomatic,Tropical,outside,eastasia,5,qo,Scenario_D,non-producer,113.653984069824,49
Diplomatic,Tropical,inside,mexico,44,qxw,Scenario_D,non-producer,-8620.20030212402,49
Diplomatic,Temperate,outside,seasia,15,qo,Scenario_D,non-producer,1503.42665863037,49
Diplomatic,Tropical,inside,efta,47,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,mozambique,37,qxw,Scenario_D,non-producer,5371.84838867188,49
Diplomatic,Boreal,outside,restofworld,24,qxw,Scenario_D,non-producer,1978.49421882629,49
Diplomatic,Temperate,inside,efta,29,qxw,Scenario_D,non-producer,-603.108764648438,49
Diplomatic,Boreal,outside,mozambique,22,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,us,14,qo,Scenario_D,non-producer,-129960.81362915,49
Diplomatic,Boreal,inside,japan,11,qxw,Scenario_D,non-producer,-140.040725708008,49
Diplomatic,Tropical,inside,eu27,4,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,china,17,qxw,Scenario_D,non-producer,517.8271484375,49
Diplomatic,Temperate,inside,korea,38,qo,Scenario_D,non-producer,-1191.46032714844,49
Realistic_wo_china,Temperate,inside,eu27,0,qoes,Scenario_D,non-producer,-80305.5551757813,4
Diplomatic,Boreal,inside,bolivia,39,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,nigeria,48,qxw,Scenario_D,non-producer,29408.6258544922,49
Diplomatic,Temperate,outside,malasya,6,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,nigeria,16,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,argentina,46,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,mexico,45,qxw,Scenario_D,non-producer,-1267.12854766846,49
Diplomatic,Temperate,outside,madagascar,37,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,venezuela,36,qxw,Scenario_D,non-producer,0,49
Idealist,Boreal,inside,canada,6,qo,Scenario_D,non-producer,-25307.3893737793,6
Diplomatic,Temperate,outside,southasia,0,qxw,Scenario_D,non-producer,78.2996904589236,49
Diplomatic,Temperate,inside,japan,37,qxw,Scenario_D,non-producer,-10218.3084411621,49
Realistic_wo_china,Temperate,inside,canada,3,qxw,Scenario_D,non-producer,-172616.34677124,5
Realistic_wi_china,Tropical,outside,mozambique,1,qxw,Scenario_D,non-producer,703.513214111328,5
Diplomatic,Tropical,outside,indonesia,33,qxw,Scenario_D,producer,439.927224636078,49
Realistic_wi_china,Boreal,outside,latinamer,4,qoes,Scenario_D,non-producer,5562.61361694336,5
Diplomatic,Boreal,outside,venezuela,42,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,angdrc,14,qo,Scenario_D,producer,5250.39108276367,49
Diplomatic,Boreal,outside,ssa,0,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,outside,argentina,49,qo,Scenario_D,producer,-9285.08984375,49
Diplomatic,Temperate,outside,paraguay,28,qo,Scenario_D,producer,-14197.791015625,49
Diplomatic,Tropical,outside,peru,19,qo,Scenario_D,producer,-74477.3322753906,49
Diplomatic,Boreal,outside,bolivia,2,qoes,Scenario_D,producer,0,4
Diplomatic,Temperate,outside,paraguay,26,qxw,Scenario_D,producer,7.6069393157959,49
Diplomatic,Tropical,outside,ssa,4,qxw,Scenario_D,non-producer,158571.786895752,49
Realistic_wi_china,Temperate,outside,myanmar,2,qo,Scenario_D,non-producer,1256.67330932617,5
Diplomatic,Boreal,outside,seasia,0,qoes,Scenario_D,non-producer,0,4
Realistic_wo_china,Temperate,inside,oceania,4,qxw,Scenario_D,non-producer,-4462.70198822021,5
Diplomatic,Boreal,outside,southasia,35,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,efta,25,qxw,Scenario_D,non-producer,-923.542808532715,49
Realistic_wi_china,Tropical,outside,paraguay,3,qo,Scenario_D,producer,-1387.93371582031,5
Realistic_wi_china,Tropical,outside,southasia,5,qxw,Scenario_D,non-producer,5458.71221923828,5
Diplomatic,Temperate,outside,mozambique,11,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,seasia,15,qo,Scenario_D,non-producer,28883.408203125,49
Diplomatic,Temperate,inside,japan,3,qo,Scenario_D,non-producer,-14010.7080383301,49
Diplomatic,Temperate,inside,korea,30,qxw,Scenario_D,non-producer,-1143.68499755859,49
Diplomatic,Boreal,outside,southasia,10,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,outside,ghana,2,qo,Scenario_D,producer,0,5
Idealist,Tropical,inside,nigeria,1,qo,Scenario_D,non-producer,-8666.82891845703,6
Realistic_wo_china,Tropical,inside,colombia,2,qoes,Scenario_D,producer,1102660.60546875,4
Diplomatic,Boreal,inside,us,24,qo,Scenario_D,non-producer,831.986928224564,49
Realistic_wo_china,Tropical,outside,angdrc,0,qxw,Scenario_D,producer,3714.96676635742,5
Realistic_wo_china,Tropical,inside,oceania,2,qoes,Scenario_D,non-producer,783.318895339966,4
Diplomatic,Temperate,outside,china,47,qo,Scenario_D,non-producer,46519.341960907,49
Realistic_wi_china,Boreal,outside,ssa,5,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,japan,45,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,madagascar,17,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,inside,peru,0,qo,Scenario_D,producer,0,5
Diplomatic,Boreal,outside,korea,1,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,outside,madagascar,46,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,angdrc,16,qxw,Scenario_D,producer,9434.42327880859,49
Diplomatic,Boreal,outside,uruguay,1,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,myanmar,12,qxw,Scenario_D,non-producer,832.500373840332,49
Diplomatic,Tropical,inside,paraguay,9,qxw,Scenario_D,producer,-821.29931640625,49
Realistic_wo_china,Tropical,outside,china,0,qoes,Scenario_D,non-producer,6.69416987895966,4
Realistic_wo_china,Temperate,outside,colombia,5,qo,Scenario_D,producer,-296.303156852722,5
Diplomatic,Tropical,outside,venezuela,24,qo,Scenario_D,non-producer,-717.696702003479,49
Diplomatic,Temperate,outside,ssa,41,qxw,Scenario_D,non-producer,18255.0055656433,49
Realistic_wi_china,Boreal,outside,malasya,1,qoes,Scenario_D,producer,0,5
Diplomatic,Boreal,outside,indonesia,2,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,brasil,22,qo,Scenario_D,producer,1789.21020507813,49
Diplomatic,Temperate,outside,ssa,2,qo,Scenario_D,non-producer,16887.7807273865,49
Realistic_wi_china,Boreal,outside,india,3,qo,Scenario_D,non-producer,0,5
Realistic_wo_china,Temperate,inside,efta,4,qxw,Scenario_D,non-producer,-604.441162109375,5
Realistic_wo_china,Tropical,inside,oceania,2,qxw,Scenario_D,non-producer,593.969686508179,5
Realistic_wi_china,Tropical,outside,madagascar,5,qxw,Scenario_D,non-producer,29382.9190673828,5
Diplomatic,Tropical,outside,seasia,40,qxw,Scenario_D,non-producer,28447.5024414063,49
Realistic_wo_china,Temperate,outside,peru,4,qoes,Scenario_D,producer,13755.1376953125,4
Diplomatic,Temperate,outside,russia,43,qo,Scenario_D,non-producer,25251.9449234009,49
Idealist,Boreal,inside,oceania,2,qo,Scenario_D,non-producer,0,6
Diplomatic,Tropical,inside,eu27,44,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,mena,33,qo,Scenario_D,non-producer,0,49
Idealist,Boreal,outside,angdrc,3,qxw,Scenario_D,producer,0,5
Diplomatic,Temperate,outside,venezuela,4,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,russia,1,qo,Scenario_D,non-producer,-3829.4720287323,49
Realistic_wo_china,Temperate,outside,ivorycoast,4,qo,Scenario_D,producer,0,5
Realistic_wi_china,Tropical,outside,seasia,5,qxw,Scenario_D,non-producer,48255.568359375,5
Diplomatic,Boreal,inside,oceania,22,qxw,Scenario_D,non-producer,0,49
Idealist,Tropical,outside,indonesia,1,qo,Scenario_D,producer,-5483.76925182343,6
Diplomatic,Boreal,inside,ivorycoast,25,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,eu27,9,qxw,Scenario_D,non-producer,-404655.739257813,49
Diplomatic,Boreal,outside,ivorycoast,24,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,brasil,27,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,madagascar,4,qo,Scenario_D,non-producer,21829.1735839844,49
Diplomatic,Boreal,outside,bolivia,24,qo,Scenario_D,producer,0,49
Realistic_wo_china,Tropical,outside,efta,0,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,inside,japan,17,qxw,Scenario_D,non-producer,-10498.4869995117,49
Idealist,Temperate,inside,restofworld,3,qo,Scenario_D,non-producer,-12499.6497374773,6
Diplomatic,Temperate,inside,eu27,1,qxw,Scenario_D,non-producer,-184889.925292969,49
Diplomatic,Boreal,inside,mexico,5,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,argentina,18,qxw,Scenario_D,producer,3641.39436149597,49
Realistic_wi_china,Boreal,outside,southasia,5,qxw,Scenario_D,non-producer,0,5
Realistic_wi_china,Temperate,inside,ghana,1,qoes,Scenario_D,producer,0,5
Diplomatic,Boreal,outside,japan,2,qoes,Scenario_D,non-producer,52.0600051879883,4
Diplomatic,Temperate,outside,southasia,2,qoes,Scenario_D,non-producer,1332.71716678143,4
Diplomatic,Temperate,outside,bolivia,40,qo,Scenario_D,producer,-32810.2056884766,49
Diplomatic,Boreal,inside,korea,7,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,malasya,44,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,latinamer,19,qo,Scenario_D,non-producer,2872.93204498291,49
Realistic_wo_china,Tropical,inside,eu27,5,qxw,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,ssa,11,qo,Scenario_D,non-producer,0,49
Idealist,Boreal,outside,india,0,qo,Scenario_D,non-producer,0,6
Diplomatic,Temperate,outside,india,4,qoes,Scenario_D,non-producer,4413.16662597656,4
Diplomatic,Temperate,outside,india,45,qxw,Scenario_D,non-producer,2520.64196777344,49
Realistic_wo_china,Temperate,outside,eastasia,2,qo,Scenario_D,non-producer,6737.08321380615,5
Diplomatic,Boreal,inside,korea,2,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,us,16,qo,Scenario_D,non-producer,0,49
Idealist,Temperate,outside,colombia,2,qo,Scenario_D,producer,-263.756300926208,6
Realistic_wo_china,Boreal,outside,indonesia,3,qoes,Scenario_D,producer,0,4
Diplomatic,Boreal,outside,colombia,13,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,inside,korea,9,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,china,3,qxw,Scenario_D,non-producer,1664.00533676147,49
Diplomatic,Temperate,outside,venezuela,18,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,latinamer,8,qo,Scenario_D,non-producer,6490.74201965332,49
Realistic_wo_china,Boreal,outside,restofworld,3,qxw,Scenario_D,non-producer,1951.33712148666,5
Realistic_wi_china,Tropical,outside,brasil,4,qxw,Scenario_D,producer,73321.1567382813,5
Realistic_wo_china,Tropical,outside,restofworld,4,qo,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,mozambique,16,qo,Scenario_D,non-producer,6677.07800292969,49
Realistic_wi_china,Boreal,inside,eu27,2,qo,Scenario_D,non-producer,-34077.6988296509,5
Diplomatic,Temperate,outside,mozambique,2,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,outside,venezuela,36,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,korea,42,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,korea,0,qoes,Scenario_D,non-producer,0,5
Realistic_wo_china,Boreal,inside,canada,1,qoes,Scenario_D,non-producer,-3808.44232940674,4
Diplomatic,Boreal,outside,china,21,qo,Scenario_D,non-producer,-323.974584579468,49
Diplomatic,Boreal,outside,ssa,9,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Temperate,inside,uruguay,3,qo,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,seasia,16,qxw,Scenario_D,non-producer,28447.5024414063,49
Realistic_wo_china,Boreal,inside,japan,2,qoes,Scenario_D,non-producer,-171.260604858398,4
Diplomatic,Tropical,inside,uruguay,13,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,malasya,1,qoes,Scenario_D,producer,0,4
Diplomatic,Temperate,outside,angdrc,19,qxw,Scenario_D,producer,1072.69577026367,49
Diplomatic,Boreal,outside,indonesia,48,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,inside,japan,13,qo,Scenario_D,non-producer,0,49
Idealist,Boreal,inside,uruguay,3,qo,Scenario_D,non-producer,0,6
Diplomatic,Tropical,inside,bolivia,0,qo,Scenario_D,producer,-3438.8464050293,49
Idealist,Boreal,outside,latinamer,1,qo,Scenario_D,non-producer,-2759.08646392822,6
Diplomatic,Boreal,inside,paraguay,48,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,bolivia,24,qxw,Scenario_D,producer,-369.9349193573,49
Diplomatic,Temperate,outside,india,7,qo,Scenario_D,non-producer,1768.95879364014,49
Diplomatic,Boreal,inside,canada,22,qo,Scenario_D,non-producer,-30141.0534057617,49
Diplomatic,Boreal,inside,uk,33,qo,Scenario_D,non-producer,17.9269304275513,49
Diplomatic,Tropical,outside,ivorycoast,26,qxw,Scenario_D,producer,384042.900634766,49
Realistic_wo_china,Tropical,outside,angdrc,3,qoes,Scenario_D,producer,7610.00476074219,4
Realistic_wi_china,Tropical,outside,argentina,2,qxw,Scenario_D,producer,0,5
Diplomatic,Tropical,inside,mexico,40,qo,Scenario_D,non-producer,-10125.571105957,49
Idealist,Temperate,outside,india,1,qo,Scenario_D,non-producer,-2461.67102050781,6
Diplomatic,Boreal,inside,oceania,35,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,peru,4,qo,Scenario_D,producer,0,5
Diplomatic,Boreal,inside,newzealand,48,qo,Scenario_D,non-producer,-16.6584701538086,49
Diplomatic,Tropical,outside,ivorycoast,31,qo,Scenario_D,producer,-928322.6328125,49
Realistic_wi_china,Temperate,outside,russia,2,qo,Scenario_D,non-producer,35494.07472229,5
Realistic_wo_china,Tropical,inside,korea,1,qxw,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,madagascar,8,qxw,Scenario_D,non-producer,0,49
Idealist,Boreal,inside,malasya,6,qo,Scenario_D,producer,0,6
Diplomatic,Temperate,outside,malasya,20,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,nigeria,39,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Tropical,inside,ivorycoast,1,qoes,Scenario_D,producer,1137287.59765625,5
Diplomatic,Temperate,outside,brasil,38,qo,Scenario_D,producer,4343.20654296875,49
Diplomatic,Tropical,inside,canada,24,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,uk,25,qxw,Scenario_D,non-producer,-31.7261962890625,49
Diplomatic,Tropical,inside,eu27,28,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,mena,40,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,korea,14,qxw,Scenario_D,non-producer,0,49
Idealist,Boreal,outside,malasya,3,qo,Scenario_D,producer,0,6
Diplomatic,Temperate,outside,venezuela,41,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,nigeria,1,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,peru,9,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,inside,colombia,31,qo,Scenario_D,producer,-1434.17793560028,49
Diplomatic,Tropical,inside,uk,4,qoes,Scenario_D,non-producer,0,4
Diplomatic,Tropical,outside,peru,4,qoes,Scenario_D,producer,11118.3318786621,4
Diplomatic,Temperate,outside,venezuela,42,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,paraguay,2,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,indonesia,43,qxw,Scenario_D,producer,0,49
Realistic_wi_china,Tropical,outside,russia,3,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,eastasia,2,qo,Scenario_D,non-producer,597.679847717285,49
Diplomatic,Boreal,inside,eu27,24,qo,Scenario_D,non-producer,-38520.643989563,49
Diplomatic,Temperate,inside,oceania,36,qo,Scenario_D,non-producer,-4520.86421203613,49
Realistic_wi_china,Boreal,outside,peru,1,qo,Scenario_D,producer,0,5
Diplomatic,Tropical,outside,brasil,26,qo,Scenario_D,producer,-328252.215820313,49
Diplomatic,Tropical,outside,eastasia,44,qxw,Scenario_D,non-producer,294.906951904297,49
Realistic_wo_china,Boreal,outside,seasia,3,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,china,42,qxw,Scenario_D,non-producer,36862.877644062,49
Diplomatic,Tropical,outside,angdrc,2,qxw,Scenario_D,producer,8700.97088623047,49
Realistic_wi_china,Boreal,inside,newzealand,5,qo,Scenario_D,non-producer,-13.8492002487183,5
Realistic_wi_china,Boreal,outside,myanmar,3,qxw,Scenario_D,non-producer,0,5
Realistic_wi_china,Tropical,outside,newzealand,0,qxw,Scenario_D,non-producer,0,5
Realistic_wi_china,Boreal,inside,peru,3,qxw,Scenario_D,producer,0,5
Diplomatic,Temperate,outside,bolivia,2,qo,Scenario_D,producer,-3681.16703796387,49
Realistic_wo_china,Tropical,outside,ssa,2,qxw,Scenario_D,non-producer,145300.666687012,5
Diplomatic,Boreal,outside,brasil,25,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,china,30,qxw,Scenario_D,non-producer,36862.877644062,49
Realistic_wi_china,Boreal,outside,argentina,3,qoes,Scenario_D,producer,319.469108581543,5
Idealist,Temperate,inside,china,2,qxw,Scenario_D,non-producer,-80188.4992256165,5
Diplomatic,Tropical,outside,myanmar,1,qoes,Scenario_D,non-producer,-2446.20544433594,4
Diplomatic,Temperate,inside,uruguay,46,qxw,Scenario_D,non-producer,0,49
Idealist,Tropical,inside,efta,1,qo,Scenario_D,non-producer,0,6
Diplomatic,Temperate,outside,indonesia,37,qo,Scenario_D,producer,0,49
Idealist,Boreal,inside,paraguay,6,qo,Scenario_D,producer,0,6
Diplomatic,Boreal,outside,southasia,23,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,ghana,46,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,venezuela,33,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,efta,49,qxw,Scenario_D,non-producer,-923.542808532715,49
Diplomatic,Temperate,outside,restofworld,49,qo,Scenario_D,non-producer,88600.8670692444,49
Realistic_wo_china,Temperate,outside,ivorycoast,3,qo,Scenario_D,producer,0,5
Realistic_wo_china,Temperate,outside,southasia,3,qoes,Scenario_D,non-producer,704.53550363332,4
Idealist,Boreal,inside,oceania,6,qo,Scenario_D,non-producer,0,6
Diplomatic,Tropical,inside,colombia,49,qxw,Scenario_D,producer,1686.98141384125,49
Diplomatic,Boreal,inside,efta,41,qxw,Scenario_D,non-producer,-948.288078308105,49
Realistic_wo_china,Temperate,outside,mena,0,qo,Scenario_D,non-producer,-1046.02144229412,5
Diplomatic,Tropical,outside,ghana,19,qo,Scenario_D,producer,1742.41641998291,49
Diplomatic,Tropical,outside,malasya,32,qxw,Scenario_D,producer,328.941040039063,49
Diplomatic,Boreal,outside,seasia,48,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,venezuela,46,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,bolivia,1,qoes,Scenario_D,producer,2784709.16796875,4
Diplomatic,Tropical,inside,ghana,35,qxw,Scenario_D,producer,55035.5574035645,49
Diplomatic,Temperate,inside,uk,21,qo,Scenario_D,non-producer,-5253.38777160645,49
Diplomatic,Tropical,inside,uruguay,2,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,china,20,qxw,Scenario_D,non-producer,517.8271484375,49
Realistic_wo_china,Tropical,outside,myanmar,2,qoes,Scenario_D,non-producer,945.532348632813,4
Diplomatic,Temperate,outside,seasia,43,qxw,Scenario_D,non-producer,1432.95600414276,49
Realistic_wi_china,Boreal,outside,ssa,3,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,southasia,4,qxw,Scenario_D,non-producer,531.472309455276,49
Diplomatic,Boreal,outside,mena,31,qxw,Scenario_D,non-producer,30.406192779541,49
Diplomatic,Tropical,outside,india,8,qo,Scenario_D,non-producer,8617.04420089722,49
Diplomatic,Tropical,outside,ssa,29,qxw,Scenario_D,non-producer,159808.858398438,49
Diplomatic,Boreal,outside,myanmar,36,qxw,Scenario_D,non-producer,0,49
